timestamp,simulation_time,total_vehicles,average_waiting_time,total_queue_length,north_vehicles,south_vehicles,east_vehicles,west_vehicles,north_pressure,south_pressure,east_pressure,west_pressure,current_phase,controller_mode,emergency_active
1770695169.140098,0.9,12,0.0,0,3,3,3,3,3.0,3.0,3.0,3.0,0,fixed,False
1770695169.1463487,1.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.1518972,2.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.157926,3.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.16461,4.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.1735485,5.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.180358,6.9,16,0.0,0,4,4,4,4,4.0,4.0,4.0,4.0,0,fixed,False
1770695169.1855927,7.9,18,0.0,0,4,4,5,5,4.0,4.0,5.0,5.0,0,fixed,False
1770695169.1916585,8.9,18,0.0,0,4,4,5,5,4.0,4.0,5.0,5.0,0,fixed,False
1770695169.1976583,9.9,19,0.0,0,5,4,5,5,5.0,4.0,5.0,5.0,0,fixed,False
1770695169.2068436,10.9,20,0.0,0,5,5,5,5,5.0,5.0,5.0,5.0,0,fixed,False
1770695169.2129772,11.9,20,0.0,0,5,5,5,5,5.0,5.0,5.0,5.0,0,fixed,False
1770695169.2197757,12.9,20,0.0,0,5,5,5,5,5.0,5.0,5.0,5.0,0,fixed,False
1770695169.2266757,13.9,20,0.0,0,5,5,5,5,5.0,5.0,5.0,5.0,0,fixed,False
1770695169.2326436,14.9,21,0.0,0,5,5,6,5,5.0,5.0,6.0,5.0,0,fixed,False
1770695169.2444875,15.9,22,0.0,0,5,5,6,6,5.0,5.0,6.0,6.0,0,fixed,False
1770695169.2510688,16.9,22,0.0,0,5,5,6,6,5.0,5.0,6.0,6.0,0,fixed,False
1770695169.2579424,17.9,22,0.0,0,5,5,6,6,5.0,5.0,6.0,6.0,0,fixed,False
1770695169.263772,18.9,23,0.0,0,6,5,6,6,6.0,5.0,6.0,6.0,0,fixed,False
1770695169.2719045,19.9,23,0.0,0,6,5,6,6,6.0,5.0,6.0,6.0,0,fixed,False
1770695169.2829876,20.9,25,0.0,0,6,6,7,6,6.0,6.0,7.0,6.0,0,fixed,False
1770695169.289174,21.9,26,0.0,0,6,6,8,6,6.0,6.0,8.0,6.0,0,fixed,False
1770695169.2946365,22.9,28,0.0,0,6,6,8,8,6.0,6.0,8.0,8.0,0,fixed,False
1770695169.3021967,23.9,28,0.0,0,6,6,8,8,6.0,6.0,8.0,8.0,0,fixed,False
1770695169.3097715,24.9,30,0.0,0,8,6,8,8,8.0,6.0,8.0,8.0,0,fixed,False
1770695169.321956,25.9,31,0.0,0,8,6,8,9,8.0,6.0,8.0,9.0,0,fixed,False
1770695169.329462,26.9,30,0.02333333333333333,1,7,6,8,9,7.0,6.0,8.0,9.07,0,fixed,False
1770695169.337483,27.9,31,0.08709677419354839,2,7,6,9,9,7.0,6.0,9.1,9.17,0,fixed,False
1770695169.345662,28.9,32,0.22812500000000002,5,7,6,10,9,7.0,6.16,10.2,9.37,0,fixed,False
1770695169.3531766,29.9,31,0.3967741935483871,5,6,6,10,9,6.0,6.36,10.3,9.57,0,fixed,False
1770695169.3690627,30.9,34,0.5088235294117647,5,6,8,10,10,6.0,8.56,10.4,10.77,1,fixed,False
1770695169.3788288,31.9,34,0.6794117647058823,6,6,8,10,10,6.0,8.76,10.58,10.97,1,fixed,False
1770695169.3870826,32.9,34,0.8735294117647059,7,6,8,10,10,6.0,8.96,10.78,11.23,1,fixed,False
1770695169.3945332,33.9,34,1.0941176470588236,8,6,8,10,10,6.0,9.16,11.03,11.530000000000001,1,fixed,False
1770695169.4019394,34.9,31,1.0451612903225806,6,6,8,7,10,6.0,9.41,7.0,11.83,2,fixed,False
1770695169.4149296,35.9,31,1.2580645161290323,7,6,8,7,10,6.06,9.71,7.0,12.129999999999999,2,fixed,False
1770695169.4237719,36.9,34,1.3529411764705883,7,7,9,8,10,7.16,11.01,8.0,12.43,2,fixed,False
1770695169.4326441,37.9,34,1.5588235294117647,7,7,9,7,11,7.26,11.31,7.0,13.73,2,fixed,False
1770695169.4392307,38.9,34,1.785294117647059,8,7,9,7,11,7.36,11.61,7.0,14.1,2,fixed,False
1770695169.4445999,39.9,33,2.106060606060606,9,7,9,6,11,7.46,11.99,6.0,14.5,2,fixed,False
1770695169.461418,40.9,34,2.329411764705882,10,7,9,7,11,7.63,12.39,7.0,14.9,2,fixed,False
1770695169.4719725,41.9,34,2.629411764705882,11,7,10,6,11,7.83,13.809999999999999,6.0,15.3,2,fixed,False
1770695169.481998,42.9,34,2.9764705882352938,12,7,10,6,11,8.03,14.309999999999999,6.0,15.780000000000001,2,fixed,False
1770695169.4915714,43.9,35,3.234285714285714,12,7,10,7,11,8.23,14.809999999999999,7.0,16.28,2,fixed,False
1770695169.5010557,44.9,35,3.5771428571428574,12,7,10,7,11,8.43,15.31,7.0,16.78,2,fixed,False
1770695169.5164502,45.9,39,3.5179487179487174,12,8,10,8,13,9.63,15.81,8.0,19.28,2,fixed,False
1770695169.52536,46.9,39,3.8256410256410254,12,8,10,8,13,9.83,16.310000000000002,8.0,19.78,2,fixed,False
1770695169.532559,47.9,39,4.151282051282051,13,8,10,8,13,10.030000000000001,16.81,8.0,20.35,2,fixed,False
1770695169.5430226,48.9,41,4.265853658536585,13,10,10,8,13,12.23,17.31,8.0,20.95,2,fixed,False
1770695169.5524113,49.9,41,4.582926829268293,13,10,10,8,13,12.43,17.810000000000002,8.0,21.55,2,fixed,False
1770695169.5662186,50.9,42,4.8047619047619055,14,10,10,9,13,12.719999999999999,18.310000000000002,9.0,22.15,2,fixed,False
1770695169.5748143,51.9,44,4.925000000000001,15,10,11,8,15,13.11,19.810000000000002,8.0,24.75,2,fixed,False
1770695169.584674,52.9,44,5.2659090909090915,15,10,11,7,16,13.51,20.310000000000002,7.0,26.35,2,fixed,False
1770695169.5931466,53.9,43,5.73953488372093,16,10,11,6,16,13.91,20.810000000000002,6.0,26.96,2,fixed,False
1770695169.6021976,54.9,44,5.972727272727273,16,11,11,6,16,15.31,21.310000000000002,6.0,27.66,2,fixed,False
1770695169.616435,55.9,44,6.347727272727273,17,11,11,6,16,15.71,21.810000000000002,6.0,28.41,2,fixed,False
1770695169.624837,56.9,44,6.775,19,11,11,6,16,16.19,22.310000000000002,6.0,29.310000000000002,2,fixed,False
1770695169.6338139,57.9,45,7.057777777777778,20,11,11,7,16,16.740000000000002,22.810000000000002,7.0,30.21,2,fixed,False
1770695169.6443512,58.9,45,7.511111111111111,21,11,11,7,16,17.34,23.35,7.0,31.110000000000003,2,fixed,False
1770695169.6555018,59.9,45,7.977777777777778,21,11,11,7,16,17.94,23.950000000000003,7.0,32.010000000000005,2,fixed,False
1770695169.669501,60.9,48,7.922916666666667,22,11,12,8,17,18.54,25.55,8.0,33.94,2,fixed,False
1770695169.6780565,61.9,49,8.224489795918368,23,11,13,8,17,19.14,27.220000000000002,8.0,34.94,2,fixed,False
1770695169.6854858,62.9,49,8.693877551020408,23,11,13,8,17,19.740000000000002,27.92,8.0,35.94,2,fixed,False
1770695169.6968515,63.9,50,8.996,24,12,13,8,17,21.340000000000003,28.700000000000003,8.0,36.94,2,fixed,False
1770695169.7069006,64.9,51,9.309803921568626,25,12,13,9,17,22.04,29.5,9.0,37.94,3,fixed,False
1770695169.725808,65.9,51,9.809803921568628,26,12,13,9,17,22.740000000000002,30.350000000000005,9.0,38.94,3,fixed,False
1770695169.7343974,66.9,51,10.319607843137256,26,12,13,9,17,23.439999999999998,31.250000000000004,9.0,39.94,3,fixed,False
1770695169.7443821,67.9,53,10.432075471698115,27,12,13,9,19,24.14,32.150000000000006,9.0,43.0,3,fixed,False
1770695169.7529185,68.9,50,7.608,19,12,10,9,19,24.839999999999996,10.0,9.1,44.1,4,fixed,False
1770695169.7588186,69.9,50,7.9879999999999995,19,12,10,9,19,25.54,10.0,9.2,45.2,4,fixed,False
1770695169.7788513,70.9,50,8.382,20,12,10,9,19,26.24,10.0,9.37,46.3,4,fixed,False
1770695169.786755,71.9,48,9.160416666666666,21,12,8,9,19,26.939999999999998,8.0,9.63,47.400000000000006,4,fixed,False
1770695169.7947683,72.9,53,8.69245283018868,21,15,9,10,19,30.64,9.0,10.93,48.5,4,fixed,False
1770695169.8044753,73.9,52,9.263461538461538,21,16,7,10,19,32.34,7.0,11.23,49.6,4,fixed,False
1770695169.8147879,74.9,52,9.667307692307691,21,16,7,10,19,33.04,7.0,11.530000000000001,50.7,4,fixed,False
1770695169.83072,75.9,50,10.475999999999999,22,16,4,10,20,33.739999999999995,4.0,11.83,52.81,4,fixed,False
1770695169.8402734,76.9,50,10.936,23,16,4,10,20,34.54,4.0,12.13,54.010000000000005,4,fixed,False
1770695169.8497674,77.9,51,11.172549019607843,23,16,4,10,21,35.34,4.0,12.43,56.21,4,fixed,False
1770695169.8587327,78.9,51,11.62941176470588,24,16,4,10,21,36.14,4.0,12.73,57.44,4,fixed,False
1770695169.8688626,79.9,52,11.86730769230769,24,16,4,11,21,36.94,4.0,14.030000000000001,58.74,4,fixed,False
1770695169.8856711,80.9,53,12.096226415094337,24,16,4,12,21,37.739999999999995,4.0,15.33,60.04,4,fixed,False
1770695169.8957708,81.9,54,12.337037037037037,26,17,4,12,21,39.54,4.0,15.66,61.42,4,fixed,False
1770695169.905614,82.9,56,12.369642857142859,27,17,5,12,22,40.39,5.0,16.06,63.82,4,fixed,False
1770695169.9150763,83.9,57,12.642105263157895,29,17,5,13,22,41.35,5.0,17.46,65.25,4,fixed,False
1770695169.925659,84.9,57,13.150877192982456,29,17,5,13,22,42.35,5.0,17.86,66.75,4,fixed,False
1770695169.9408073,85.9,57,13.675438596491228,31,17,5,13,22,43.42,5.0,18.259999999999998,68.27000000000001,4,fixed,False
1770695169.9511302,86.9,57,14.222807017543861,32,17,4,14,22,44.519999999999996,4.0,19.68,69.87,4,fixed,False
1770695169.9605799,87.9,56,15.048214285714286,32,17,3,14,22,45.620000000000005,3.0,20.18,71.47,4,fixed,False
1770695169.9691844,88.9,56,15.623214285714287,33,17,3,14,22,46.72,3.0,20.68,73.09,4,fixed,False
1770695169.978942,89.9,56,16.230357142857144,35,17,3,14,22,47.82,3.0,21.28,74.79000000000002,4,fixed,False
1770695169.9927778,90.9,62,15.224193548387099,35,18,5,15,24,49.92,5.0,22.98,78.49000000000001,4,fixed,False
1770695170.0030665,91.9,62,15.788709677419357,35,18,5,15,24,51.02,5.0,23.68,80.19000000000001,4,fixed,False
1770695170.008792,92.9,63,16.0968253968254,36,18,6,15,24,52.12,6.0,24.4,81.89000000000001,4,fixed,False
1770695170.0243435,93.9,64,16.418750000000003,37,18,6,16,24,53.29,6.0,26.200000000000003,83.59,4,fixed,False
1770695170.033157,94.9,64,16.996875000000003,37,18,6,16,24,54.49,6.0,27.0,85.29000000000002,4,fixed,False
1770695170.0504372,95.9,64,17.575000000000003,37,18,6,16,24,55.690000000000005,6.0,27.8,86.99000000000001,4,fixed,False
1770695170.0606267,96.9,66,17.603030303030305,37,20,6,16,24,58.89000000000001,6.0,28.6,88.69,4,fixed,False
1770695170.070511,97.9,67,17.905970149253733,38,20,6,16,25,60.09,6.0,29.490000000000002,91.39,4,fixed,False
1770695170.0807755,98.9,67,18.480597014925372,39,20,6,16,25,61.290000000000006,6.0,30.39,93.14,5,fixed,False
1770695170.091315,99.9,67,19.062686567164178,39,21,5,16,25,63.49,5.0,31.29,94.94,5,fixed,False
1770695170.1082082,100.9,69,19.089855072463767,40,21,5,18,25,64.69,5.0,34.19,96.84,5,fixed,False
1770695170.1171722,101.9,69,19.679710144927537,41,21,5,18,25,65.96000000000001,5.0,35.09,98.74,5,fixed,False
1770695170.1267729,102.9,69,12.346376811594205,33,21,6,18,24,67.25999999999999,6.01,35.99,44.93000000000001,6,fixed,False
1770695170.137295,103.9,69,10.34927536231884,28,21,6,18,24,68.56,6.11,36.89,28.85,6,fixed,False
1770695170.1479876,104.9,69,10.026086956521738,26,21,6,18,24,69.89,6.21,37.88,24.2,6,fixed,False
1770695170.1665175,105.9,68,10.522058823529411,26,21,6,18,23,71.36000000000001,6.3100000000000005,38.879999999999995,23.0,6,fixed,False
1770695170.1780083,106.9,67,11.067164179104477,26,21,6,18,22,72.86000000000001,6.41,39.879999999999995,22.0,6,fixed,False
1770695170.1875732,107.9,65,11.807692307692308,26,21,6,18,20,74.36000000000001,6.51,40.879999999999995,20.0,6,fixed,False
1770695170.1958592,108.9,68,11.676470588235293,27,22,7,19,20,76.91,7.61,42.879999999999995,20.0,6,fixed,False
1770695170.2055552,109.9,65,12.63076923076923,27,22,7,19,17,78.51,7.71,43.879999999999995,17.0,6,fixed,False
1770695170.2192302,110.9,64,13.271875000000001,29,22,7,20,15,80.11000000000001,7.8100000000000005,46.019999999999996,15.0,6,fixed,False
1770695170.2271647,111.9,63,13.957142857142857,31,22,7,20,14,81.76,7.95,47.22,14.0,6,fixed,False
1770695170.2369335,112.9,63,14.449206349206348,31,22,7,20,14,83.46000000000001,8.15,48.42,14.0,6,fixed,False
1770695170.2456477,113.9,62,15.198387096774193,32,22,8,20,12,85.16,9.35,49.72,12.0,6,fixed,False
1770695170.2547066,114.9,61,15.972131147540983,32,22,8,20,11,86.86,9.55,51.019999999999996,11.0,6,fixed,False
1770695170.26946,115.9,61,16.496721311475408,32,22,8,21,10,88.56,9.75,53.32,10.0,6,fixed,False
1770695170.27885,116.9,60,17.305,32,22,8,21,9,90.26,9.95,54.62,9.0,6,fixed,False
1770695170.286105,117.9,59,18.15084745762712,33,23,8,21,7,92.96000000000001,10.15,55.98,7.0,6,fixed,False
1770695170.2946517,118.9,58,19.032758620689656,33,23,8,21,6,94.66000000000001,10.35,57.379999999999995,6.0,6,fixed,False
1770695170.3031912,119.9,58,19.601724137931036,33,23,8,21,6,96.36,10.55,58.779999999999994,6.0,6,fixed,False
1770695170.3156393,120.9,63,18.58253968253968,34,25,9,22,7,100.14,11.75,61.18,7.0,6,fixed,False
1770695170.3249612,121.9,63,19.125396825396827,35,25,9,22,7,101.94,11.97,62.58,7.0,6,fixed,False
1770695170.3331752,122.9,64,19.3734375,35,25,9,23,7,103.74000000000001,12.27,64.97999999999999,7.0,6,fixed,False
1770695170.3419836,123.9,65,19.627692307692307,36,25,10,23,7,105.54,13.66,66.38,7.0,6,fixed,False
1770695170.3506174,124.9,65,20.196923076923078,37,25,10,23,7,107.34,14.06,67.88,7.0,6,fixed,False
1770695170.3645308,125.9,65,20.77846153846154,38,25,10,23,7,109.22000000000001,14.46,69.38,7.0,6,fixed,False
1770695170.3721864,126.9,66,21.063636363636363,40,26,10,23,7,112.12,14.95,70.95,7.0,6,fixed,False
1770695170.3829532,127.9,67,21.361194029850747,41,26,10,23,8,114.12,15.45,72.55000000000001,8.0,6,fixed,False
1770695170.3920813,128.9,68,21.658823529411766,42,26,10,23,9,116.12,15.95,74.21000000000001,9.0,6,fixed,False
1770695170.3985698,129.9,69,21.9536231884058,42,26,10,24,9,118.12,16.45,76.91,9.0,6,fixed,False
1770695170.414564,130.9,67,23.24328358208955,44,26,10,24,7,120.14,16.95,78.64,7.0,6,fixed,False
1770695170.4227939,131.9,67,23.900000000000002,44,26,10,24,7,122.24000000000001,17.45,80.44,7.0,6,fixed,False
1770695170.430768,132.9,67,24.55671641791045,44,26,10,24,7,124.34,17.95,82.24000000000001,7.0,7,fixed,False
1770695170.4404845,133.9,68,24.84264705882353,44,26,11,24,7,126.44,19.450000000000003,84.03999999999999,7.0,7,fixed,False
1770695170.4488118,134.9,68,25.50294117647059,46,26,11,24,7,128.54000000000002,20.020000000000003,85.84,7.02,7,fixed,False
1770695170.4632053,135.9,72,24.72916666666667,47,27,11,25,9,131.67000000000002,20.62,88.64,9.12,7,fixed,False
1770695170.4730685,136.9,71,16.377464788732393,40,25,11,26,9,65.33,21.22,91.44,9.29,0,fixed,False
1770695170.4829926,137.9,70,13.275714285714285,34,24,11,26,9,38.38,21.82,93.24,9.49,0,fixed,False
1770695170.4896445,138.9,71,11.654929577464788,29,24,11,27,9,25.53,22.42,96.11,9.69,0,fixed,False
1770695170.5008068,139.9,69,12.16376811594203,28,22,11,27,9,22.0,23.020000000000003,98.01,9.9,0,fixed,False
1770695170.516361,140.9,70,12.39,28,22,11,28,9,22.0,23.62,100.91000000000001,10.2,0,fixed,False
1770695170.526062,141.9,68,13.186764705882352,30,20,11,28,9,20.0,24.29,102.88,10.5,0,fixed,False
1770695170.535503,142.9,67,13.831343283582088,30,18,11,28,10,18.0,24.990000000000002,104.88,11.8,0,fixed,False
1770695170.545182,143.9,66,14.503030303030302,31,17,11,28,10,17.0,25.69,106.93,12.1,0,fixed,False
1770695170.5552142,144.9,69,14.33623188405797,32,17,13,29,10,17.0,28.49,110.03,12.4,0,fixed,False
1770695170.5729458,145.9,69,14.799999999999999,32,17,13,29,10,17.0,29.290000000000003,112.13,12.7,0,fixed,False
1770695170.5819466,146.9,67,15.719402985074623,32,15,13,29,10,15.0,30.09,114.23,13.0,0,fixed,False
1770695170.5913885,147.9,66,16.45909090909091,34,14,13,29,10,14.0,30.89,116.42000000000002,13.32,0,fixed,False
1770695170.600635,148.9,63,17.782539682539685,34,11,13,29,10,11.0,31.69,118.62,13.719999999999999,0,fixed,False
1770695170.608849,149.9,62,18.63225806451613,35,10,13,29,10,10.0,32.49,120.91,14.120000000000001,0,fixed,False
1770695170.6229322,150.9,63,18.892063492063492,35,9,14,29,11,9.0,34.290000000000006,123.21,15.52,0,fixed,False
1770695170.6363723,151.9,62,19.76451612903226,36,7,14,30,11,7.0,35.09,126.50999999999999,15.940000000000001,0,fixed,False
1770695170.6444242,152.9,62,20.345161290322583,36,7,14,30,11,7.0,35.89,128.81,16.44,0,fixed,False
1770695170.6532788,153.9,62,20.925806451612903,36,7,14,30,11,7.0,36.69,131.11,16.94,0,fixed,False
1770695170.6637268,154.9,65,20.526153846153846,37,7,15,30,13,7.0,38.57000000000001,133.41,19.439999999999998,0,fixed,False
1770695170.6765616,155.9,65,21.095384615384617,37,7,15,30,13,7.0,39.47,135.70999999999998,19.94,0,fixed,False
1770695170.6856997,156.9,64,22.0046875,38,6,15,30,13,6.0,40.370000000000005,138.01999999999998,20.44,0,fixed,False
1770695170.6947124,157.9,66,21.921212121212122,39,6,15,30,15,6.0,41.32000000000001,140.42,22.94,0,fixed,False
1770695170.7036715,158.9,67,22.176119402985073,39,6,15,31,15,6.0,42.32000000000001,143.82,23.44,0,fixed,False
1770695170.7131138,159.9,67,22.75970149253731,40,6,15,31,15,6.0,43.32000000000001,146.21999999999997,23.950000000000003,0,fixed,False
1770695170.7261963,160.9,67,23.371641791044773,41,5,15,32,15,5.0,44.32000000000001,149.62,24.65,0,fixed,False
1770695170.736807,161.9,67,23.983582089552236,41,5,15,32,15,5.0,45.32000000000001,152.01999999999998,25.35,0,fixed,False
1770695170.7463937,162.9,68,24.23970588235294,42,6,15,32,15,6.0,46.32000000000001,154.45999999999998,26.05,0,fixed,False
1770695170.7533,163.9,68,24.85735294117647,42,6,15,32,15,6.0,47.32000000000001,156.95999999999998,26.75,0,fixed,False
1770695170.7613003,164.9,69,25.105797101449276,42,6,16,32,15,6.0,49.32000000000001,159.45999999999998,27.450000000000003,0,fixed,False
1770695170.7791922,165.9,71,25.0,43,6,16,33,16,6.0,50.32000000000001,162.96,29.22,0,fixed,False
1770695170.7878017,166.9,72,25.270833333333332,46,6,16,34,16,6.0,51.35,166.53,30.07,1,fixed,False
1770695170.7964513,167.9,72,25.90972222222222,46,6,16,34,16,6.0,52.45,169.13,30.97,1,fixed,False
1770695170.8045197,168.9,74,25.84054054054054,47,8,16,34,16,8.0,53.550000000000004,171.8,31.869999999999997,1,fixed,False
1770695170.8166642,169.9,74,26.475675675675678,47,8,16,34,16,8.0,54.650000000000006,174.5,32.769999999999996,1,fixed,False
1770695170.8317437,170.9,71,17.10281690140845,38,8,16,31,16,8.0,55.75,95.01,33.67,2,fixed,False
1770695170.8417249,171.9,72,12.505555555555556,34,9,16,31,16,9.05,56.85,61.519999999999996,34.620000000000005,2,fixed,False
1770695170.8507843,172.9,74,9.964864864864866,31,9,16,32,17,9.23,57.95,43.94,36.620000000000005,2,fixed,False
1770695170.8619223,173.9,72,9.398611111111112,28,9,16,30,17,9.53,59.050000000000004,33.47,37.620000000000005,2,fixed,False
1770695170.87102,174.9,72,9.284722222222221,27,9,17,29,17,9.83,61.25,29.15,38.620000000000005,2,fixed,False
1770695170.8859236,175.9,70,9.9,26,9,17,27,17,10.13,62.550000000000004,27.0,39.620000000000005,2,fixed,False
1770695170.894638,176.9,69,10.420289855072463,26,9,17,26,17,10.43,63.85,26.0,40.620000000000005,2,fixed,False
1770695170.9030864,177.9,67,11.123880597014926,27,9,17,24,17,10.73,65.18,24.0,41.620000000000005,2,fixed,False
1770695170.9125085,178.9,65,11.881538461538463,27,9,17,22,17,11.030000000000001,66.58000000000001,22.0,42.620000000000005,2,fixed,False
1770695170.9221556,179.9,65,12.296923076923077,27,9,17,22,17,11.33,67.98,22.0,43.620000000000005,2,fixed,False
1770695170.9379,180.9,72,11.486111111111109,28,10,20,22,20,12.63,72.38,22.0,47.69,2,fixed,False
1770695170.9477203,181.9,70,12.214285714285714,28,10,20,20,20,12.93,73.78,20.0,48.79,2,fixed,False
1770695170.9578722,182.9,69,12.799999999999999,29,10,20,19,20,13.23,75.18,19.0,49.910000000000004,2,fixed,False
1770695170.9672644,183.9,67,13.628358208955223,30,10,20,17,20,13.53,76.66999999999999,17.0,51.11,2,fixed,False
1770695170.974631,184.9,66,14.298484848484849,31,10,20,16,20,13.89,78.17000000000002,16.0,52.31,2,fixed,False
1770695170.9912193,185.9,64,15.2296875,31,10,21,13,20,14.290000000000001,80.67000000000002,13.0,53.510000000000005,2,fixed,False
1770695170.9988925,186.9,64,15.7296875,33,10,21,13,20,14.75,82.17000000000002,13.0,54.75,2,fixed,False
1770695171.008985,187.9,63,16.503174603174603,33,10,21,11,21,15.25,83.67000000000002,11.0,57.050000000000004,2,fixed,False
1770695171.0162375,188.9,62,17.301612903225806,33,10,21,10,21,15.75,85.17,10.0,58.35,2,fixed,False
1770695171.0280437,189.9,62,17.833870967741937,33,11,21,9,21,17.25,86.67,9.0,59.650000000000006,2,fixed,False
1770695171.0421824,190.9,61,18.667213114754098,33,11,21,8,21,17.75,88.17,8.0,60.95,2,fixed,False
1770695171.0489225,191.9,60,19.528333333333332,33,11,21,7,21,18.25,89.67,7.0,62.25,2,fixed,False
1770695171.059513,192.9,62,19.443548387096776,34,13,21,7,21,20.75,91.17,7.0,63.63,2,fixed,False
1770695171.068156,193.9,63,19.674603174603174,34,13,21,8,21,21.25,92.67,8.0,65.03,2,fixed,False
1770695171.0767245,194.9,62,20.54516129032258,35,13,21,7,21,21.78,94.17,7.0,66.43,2,fixed,False
1770695171.0894475,195.9,64,20.4546875,36,13,22,7,22,22.380000000000003,96.7,7.0,68.83000000000001,2,fixed,False
1770695171.1001995,196.9,63,21.355555555555558,37,13,22,6,22,22.980000000000004,98.3,6.0,70.26,2,fixed,False
1770695171.1089349,197.9,63,21.942857142857143,37,13,22,6,22,23.580000000000002,99.90000000000002,6.0,71.76,2,fixed,False
1770695171.116752,198.9,64,22.1953125,39,14,22,6,22,25.240000000000002,101.50000000000001,6.0,73.31,2,fixed,False
1770695171.1266549,199.9,64,22.8078125,40,14,22,6,22,25.94,103.10000000000002,6.0,74.93,2,fixed,False
1770695171.1421258,200.9,65,23.072307692307692,40,14,22,7,22,26.64,104.70000000000002,7.0,76.63,3,fixed,False
1770695171.1510382,201.9,66,23.356060606060606,42,14,22,8,22,27.52,106.30000000000001,8.0,78.33,3,fixed,False
1770695171.160065,202.9,68,23.28970588235294,43,14,22,8,24,28.42,107.92000000000002,8.0,82.03,3,fixed,False
1770695171.1680064,203.9,68,23.92205882352941,43,14,22,8,24,29.32,109.62,8.0,83.72999999999999,3,fixed,False
1770695171.1781993,204.9,65,15.538461538461538,34,14,19,8,24,30.22,42.35,8.0,85.43,4,fixed,False
1770695171.192965,205.9,68,12.264705882352942,28,14,20,8,26,31.12,23.15,8.0,89.13,4,fixed,False
1770695171.2020187,206.9,68,12.195588235294117,27,14,20,8,26,32.019999999999996,20.0,8.08,90.83,4,fixed,False
1770695171.2123318,207.9,67,12.780597014925373,27,15,18,8,26,33.92,18.0,8.18,92.53,4,fixed,False
1770695171.2250967,208.9,67,13.18507462686567,28,15,17,9,26,34.82,17.0,9.28,94.24,4,fixed,False
1770695171.236836,209.9,65,14.041538461538462,30,15,15,9,26,35.72,15.0,9.45,96.10000000000001,4,fixed,False
1770695171.252216,210.9,66,14.283333333333333,30,15,15,9,27,36.620000000000005,15.0,9.65,99.0,4,fixed,False
1770695171.2607641,211.9,64,15.2109375,31,15,13,9,27,37.519999999999996,13.0,9.85,100.98,4,fixed,False
1770695171.271335,212.9,63,15.944444444444445,31,15,12,9,27,38.42,12.0,10.05,102.98,4,fixed,False
1770695171.2795112,213.9,60,17.263333333333332,32,15,9,9,27,39.35,9.0,10.25,104.98,4,fixed,False
1770695171.2857926,214.9,60,17.796666666666667,32,15,9,9,27,40.35,9.0,10.45,106.98,4,fixed,False
1770695171.3022766,215.9,57,19.31052631578947,33,15,6,9,27,41.35,6.0,10.65,109.07,4,fixed,False
1770695171.3115332,216.9,63,18.0031746031746,34,18,8,10,27,45.35,8.0,11.9,111.16999999999999,4,fixed,False
1770695171.3202302,217.9,63,18.54285714285714,34,19,6,10,28,47.35,6.0,12.2,114.26999999999998,4,fixed,False
1770695171.3306541,218.9,62,19.390322580645158,34,19,5,10,28,48.35,5.0,12.5,116.36999999999999,4,fixed,False
1770695171.3410153,219.9,62,19.941935483870967,35,19,5,10,28,49.370000000000005,5.0,12.8,118.46999999999998,4,fixed,False
1770695171.3559053,220.9,63,20.18095238095238,35,19,5,11,28,50.470000000000006,5.0,14.1,120.57,4,fixed,False
1770695171.3653293,221.9,64,20.426562499999996,36,19,5,12,28,51.57000000000001,5.0,15.49,122.66999999999999,4,fixed,False
1770695171.375252,222.9,63,21.32222222222222,36,19,4,12,28,52.67000000000001,4.0,15.89,124.76999999999998,4,fixed,False
1770695171.385717,223.9,64,21.560937499999998,37,19,4,13,28,53.830000000000005,4.0,17.29,126.86999999999999,4,fixed,False
1770695171.3955019,224.9,64,22.139062499999998,37,19,4,13,28,55.03,4.0,17.69,128.96999999999997,4,fixed,False
1770695171.408826,225.9,68,21.38235294117647,38,20,4,14,30,57.230000000000004,4.0,19.09,133.07999999999998,4,fixed,False
1770695171.4173894,226.9,69,21.64202898550725,41,20,5,14,30,58.53000000000001,5.0,19.52,135.28000000000003,4,fixed,False
1770695171.4260004,227.9,69,22.236231884057975,41,20,5,14,30,59.93000000000001,5.0,20.02,137.48000000000002,4,fixed,False
1770695171.4347088,228.9,69,22.837681159420292,42,20,5,14,30,61.33000000000001,5.0,20.57,139.68,4,fixed,False
1770695171.4392269,229.9,69,23.446376811594206,42,20,5,14,30,62.73000000000001,5.0,21.17,141.88000000000002,4,fixed,False
1770695171.4597607,230.9,70,23.732857142857146,45,20,5,15,30,64.13000000000001,5.0,22.8,144.2,4,fixed,False
1770695171.4685311,231.9,70,24.375714285714288,45,20,4,15,31,65.53,4.0,23.5,147.60000000000002,4,fixed,False
1770695171.4759693,232.9,71,24.666197183098593,45,20,4,15,32,66.93,4.0,24.200000000000003,151.0,4,fixed,False
